Title,Subtitle,Location,Price per night,Discounted price per night,Price per week,Stars,Number Traveler,Number Room,Number Bed,Number Bathroom,Equipment,url,latitude,longitude,jours reserves,periode reservation,City,Number annonce,euros,type_logement,Test_Equipment
Studio moderne Angoulins,"Logement entier : maison d'hotes - Angoulins, France","Angoulins, Aquitaine-Limousin-Poitou-Charentes, France",39 EUR ,,358 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Seche-cheveux', 'Refrigerateur', 'Four a micro-ondes', 'Sejours longue duree autorises']",https://www.airbnb.fr/rooms/16224730?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866889_%2BGqwg7bAmkRYK3j7&previous_page_section_name=1000&federated_search_id=928c9a56-1a4d-4237-a229-043eeddee784,46.10342,-1.10259,0,01/06/2024 - 30/09/2024,Angoulins,16224730,39,maison,"'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'seche-cheveux', 'refrigerateur', 'four a micro-ondes', 'sejours longue duree autorises'"
beau cocon  pres de la mer,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",68 EUR ,,583 EUR,,3 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV HD', 'Lave-linge (Gratuit) dans le logement', 'Seche-cheveux']",https://www.airbnb.fr/rooms/652816710899662135?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866889_8AV%2Fo1rYI88Mj4Ip&previous_page_section_name=1000&federated_search_id=928c9a56-1a4d-4237-a229-043eeddee784,46.0766,-1.088,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,652816710899662135,68,appartement,"'cuisine', 'wifi', 'parking gratuit sur place', 'tv hd', 'lave-linge (gratuit) dans le logement', 'seche-cheveux'"
"Maisonnette 30m2, toute equipee, calme, lumineuse","Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",60 EUR ,,514 EUR,,4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Vue sur le jardin', 'Acces a la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Arriere-cour privee - Cloture integrale', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/554871125302346530?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867800_o5P4B7xIEqXJBywQ&previous_page_section_name=1000&federated_search_id=e1b2ae69-c059-42c4-97df-121375734f86,46.07085,-1.07933,52,01/06/2024 - 30/09/2024,Chatelaillon-Plage,554871125302346530,60,maison,"'vue sur le jardin', 'acces a la plage', 'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'arriere-cour privee - cloture integrale', 'seche-cheveux', 'refrigerateur'"
Location meublee au calme avec piscine chauffee,"Logement entier : suite - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",84 EUR ,,716 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Piscine exterieure Prive', 'Television', 'Patio ou balcon', 'Arriere-cour', 'Lit parapluie']",https://www.airbnb.fr/rooms/50634844?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866889_6w7JgE8R1YlS67LB&previous_page_section_name=1000&federated_search_id=928c9a56-1a4d-4237-a229-043eeddee784,46.07953,-1.07977,58,01/06/2024 - 30/09/2024,Chatelaillon-Plage,50634844,84,suite,"'cuisine', 'wifi', 'parking gratuit sur place', 'piscine exterieure prive', 'television', 'patio ou balcon', 'arriere-cour', 'lit parapluie'"
Le Petit Cabourg,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",93 EUR ,,794 EUR,,4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"[""Vue sur l'ocean"", 'Vue sur la mer', 'Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Allee de stationnement gratuite sur place\xa0: 1\xa0place', ""Piscine Partage exterieure (disponible a certaines periodes, heures d'ouverture specifiques)"", 'Television', 'Ascenseur', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/908410976903030979?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866889_YhCuCiHe6Z%2Fon6qn&previous_page_section_name=1000&federated_search_id=928c9a56-1a4d-4237-a229-043eeddee784,46.0767,-1.0932,30,01/06/2024 - 30/09/2024,Chatelaillon-Plage,908410976903030979,93,appartement,"""vue sur l'ocean"", 'vue sur la mer', 'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'allee de stationnement gratuite sur place\xa0: 1\xa0place', ""piscine partage exterieure (disponible a certaines periodes, heures d'ouverture specifiques)"", 'television', 'ascenseur', 'patio ou balcon\xa0: prive(e)'"
"Studio avec terrasse, La Rochelle","Logement entier : appartement en residence - La Rochelle, France","La Rochelle, Nouvelle-Aquitaine, France",25 EUR,23 EUR ,239 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon', 'Seche-cheveux']",https://www.airbnb.fr/rooms/33217496?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867193_%2Bet1JQSFYnhoifPn&previous_page_section_name=1000&federated_search_id=d4821ba6-eb17-4ed7-af73-7ba222487036,46.13974,-1.14989,20,01/06/2024 - 30/09/2024,La Rochelle,33217496,25,appartement,"'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'patio ou balcon', 'seche-cheveux'"
appartement pour 2 personnes,"Logement entier : appartement - Yves, France","Yves, France",75 EUR ,,701 EUR,,4 voyageurs ,1 chambre, 3 lits , 1 salle de bain,"['Cuisine', 'Parking gratuit sur place', 'Animaux acceptes', 'Television', 'Lave-linge', 'Arriere-cour', 'Lit parapluie', 'Chaise haute', 'Seche-cheveux']",https://www.airbnb.fr/rooms/25118553?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867193_obJfCnwaQJK1NLzW&previous_page_section_name=1000&federated_search_id=d4821ba6-eb17-4ed7-af73-7ba222487036,46.05539,-1.08386,30,01/06/2024 - 30/09/2024,Yves,25118553,75,appartement,"'cuisine', 'parking gratuit sur place', 'animaux acceptes', 'television', 'lave-linge', 'arriere-cour', 'lit parapluie', 'chaise haute', 'seche-cheveux'"
"Charmant studio de bord de mer, au calme","Logement entier : appartement - Aytre, France","Aytre, Nouvelle-Aquitaine, France",42 EUR,38 EUR ,342 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Seche-cheveux']",https://www.airbnb.fr/rooms/43508466?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867193_DDl2iPEAys%2Fhlz%2Ff&previous_page_section_name=1000&federated_search_id=d4821ba6-eb17-4ed7-af73-7ba222487036,46.12702,-1.12655,0,01/06/2024 - 30/09/2024,Aytre,43508466,42,appartement,"'cuisine', 'parking gratuit sur place', 'television', 'lave-linge', 'seche-cheveux'"
Studio a 50m de la plage,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",65 EUR,52 EUR ,446 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Cuisine', 'Parking gratuit sur place', 'Television', 'Seche-cheveux', 'Sejours longue duree autorises']",https://www.airbnb.fr/rooms/932455755303380415?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867193_jhZ%2F5d8iY9NS10yQ&previous_page_section_name=1000&federated_search_id=d4821ba6-eb17-4ed7-af73-7ba222487036,46.063796303840725,-1.0910215362179083,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,932455755303380415,65,appartement,"'cuisine', 'parking gratuit sur place', 'television', 'seche-cheveux', 'sejours longue duree autorises'"
Maisonnette avec terrasse,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",100 EUR,90 EUR ,744 EUR,,2 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Vue sur la baie', 'Vue sur la cour', 'Acces plage\xa0: Public ou partage', 'Cuisine', 'Vitesse du reseau wifi\xa0: 37\xa0Mbps', 'Parking gratuit sur place', 'TV HD 32"" avec abonnement standard au cable', 'Seche-linge (Payant) dans le batiment', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/595484643001503981?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867193_mbUU99G0odV%2FwA6L&previous_page_section_name=1000&federated_search_id=d4821ba6-eb17-4ed7-af73-7ba222487036,46.0558,-1.08518,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,595484643001503981,100,maison,"'vue sur la baie', 'vue sur la cour', 'acces plage\xa0: public ou partage', 'cuisine', 'vitesse du reseau wifi\xa0: 37\xa0mbps', 'parking gratuit sur place', 'tv hd 32"" avec abonnement standard au cable', 'seche-linge (payant) dans le batiment', 'patio ou balcon\xa0: prive(e)'"
La petite maison Bleue,"Logement entier : logement - Thaire, France","Thaire, Nouvelle-Aquitaine, France",80 EUR ,,744 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Acces a la plage', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Seche-linge', 'Patio ou balcon\xa0: prive(e)']",https://www.airbnb.fr/rooms/891670289721726684?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869321_hoc7T7KzK9RMl4Gr&previous_page_section_name=1000&federated_search_id=4815830c-8c11-4f7c-b5c9-8de8609bdc4d,46.0848,-1.0212,0,01/06/2024 - 30/09/2024,Thaire,891670289721726684,80,maison,"'acces a la plage', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'lave-linge', 'seche-linge', 'patio ou balcon\xa0: prive(e)'"
Petit pied a terre a Chatelaillon - Plage a 100m,"Logement entier : maison d'hotes - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",110 EUR ,,974 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Acces plage ou bord de mer\xa0: Public ou partage', 'Cuisine', 'Wifi', 'Parking gratuit dans la rue', 'Television', 'Patio ou balcon\xa0: prive(e)', 'Arriere-cour privee - Cloture integrale', 'Seche-cheveux', 'Refrigerateur', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/50671324?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867193_Jsx8V74Ks61G3BVl&previous_page_section_name=1000&federated_search_id=d4821ba6-eb17-4ed7-af73-7ba222487036,46.07267,-1.09026,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,50671324,110,maison,"'acces plage ou bord de mer\xa0: public ou partage', 'cuisine', 'wifi', 'parking gratuit dans la rue', 'television', 'patio ou balcon\xa0: prive(e)', 'arriere-cour privee - cloture integrale', 'seche-cheveux', 'refrigerateur', 'four a micro-ondes'"
MAISON AVEC JARDIN AU CALME,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",55 EUR ,,495 EUR,,5 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Acces a la plage', 'Refrigerateur']",https://www.airbnb.fr/rooms/630810111930423355?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699866889_kbTbYWY7qaNm9Ysr&previous_page_section_name=1000&federated_search_id=928c9a56-1a4d-4237-a229-043eeddee784,46.05662,-1.07996,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,630810111930423355,55,maison,"'acces a la plage', 'refrigerateur'"
Charmant appartement type loft proche lac&plage,"Logement entier : appartement en residence - Aytre, France","Aytre, Nouvelle-Aquitaine, France",46 EUR ,,395 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Acces plage ou bord de mer', 'Cuisine', 'Abri voiture gratuit sur place', 'Television', 'Lave-linge', 'Patio ou balcon\xa0: prive(e)', 'Refrigerateur']",https://www.airbnb.fr/rooms/34526870?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867800_eIboaGjGaWHjwva4&previous_page_section_name=1000&federated_search_id=e1b2ae69-c059-42c4-97df-121375734f86,46.13346,-1.12837,30,01/06/2024 - 30/09/2024,Aytre,34526870,46,appartement,"'acces plage ou bord de mer', 'cuisine', 'abri voiture gratuit sur place', 'television', 'lave-linge', 'patio ou balcon\xa0: prive(e)', 'refrigerateur'"
"2P - Appart'hotel - Plage immediate, Stationnement","Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Poitou-Charentes, France",97 EUR ,,745 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Vue panoramique sur la ville', 'Acces plage ou bord de mer', 'Cuisine', 'Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'TV 32"" avec abonnement standard au cable', 'Lave-linge (Gratuit) dans le logement', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/11333771?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699867800_CKiJ2FgQf48PE30J&previous_page_section_name=1000&federated_search_id=e1b2ae69-c059-42c4-97df-121375734f86,46.065,-1.0915,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,11333771,97,appartement,"'vue panoramique sur la ville', 'acces plage ou bord de mer', 'cuisine', 'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'tv 32"" avec abonnement standard au cable', 'lave-linge (gratuit) dans le logement', 'seche-cheveux', 'refrigerateur'"
Appartement proche plage,"Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",80 EUR,64 EUR ,607 EUR,,4 voyageurs ,1 chambre, 1 lit , 1 salle de bain et 1 toilette,"['Acces a la plage', 'Cuisine', 'Wifi', 'Parking gratuit sur place', 'TV 56""', 'Lave-linge (Gratuit) dans le logement', 'Seche-cheveux', 'Refrigerateur']",https://www.airbnb.fr/rooms/914333646740154945?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868100_k%2FALTsB%2FY1IduCc2&previous_page_section_name=1000&federated_search_id=f071cc52-6e42-41f9-b1f8-ab86747a15c8,46.06422,-1.09047,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,914333646740154945,80,appartement,"'acces a la plage', 'cuisine', 'wifi', 'parking gratuit sur place', 'tv 56""', 'lave-linge (gratuit) dans le logement', 'seche-cheveux', 'refrigerateur'"
Chambre d'hotes de charme proche plage,"Chambre dans votre destination, Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",65 EUR,59 EUR ,525 EUR,,1 lit double ,1 chambre,,,"['Serrure ou verrou sur la porte de la chambre', 'Vue sur la cour', 'Acces plage ou bord de mer', 'Wifi', 'Parking gratuit dans la rue', 'Patio ou balcon\xa0: prive(e)', 'Depot de bagages autorise', 'Refrigerateur', 'Petit dejeuner']",https://www.airbnb.fr/rooms/27489441?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=555170132&check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699868709_EZW4fUvKNVMXjhy3&previous_page_section_name=1000&federated_search_id=fa76eba5-5b73-4588-a436-2bbbe58a62ba,46.0636,-1.0911,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,27489441,65,appartement,"'serrure ou verrou sur la porte de la chambre', 'vue sur la cour', 'acces plage ou bord de mer', 'wifi', 'parking gratuit dans la rue', 'patio ou balcon\xa0: prive(e)', 'depot de bagages autorise', 'refrigerateur', 'petit dejeuner'"
Charmante maisonnette proche plage,"Logement entier : logement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",90 EUR ,,805 EUR,,4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Acces plage\xa0: Public ou partage', 'Cuisine', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Depot de bagages autorise', 'Refrigerateur', 'Four a micro-ondes', 'Sejours longue duree autorises']",https://www.airbnb.fr/rooms/636744711368567806?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869010_a6JYrKb7SXSQEYI4&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,46.0675,-1.0882,59,01/06/2024 - 30/09/2024,Chatelaillon-Plage,636744711368567806,90,maison,"'acces plage\xa0: public ou partage', 'cuisine', 'parking gratuit sur place', 'television', 'lave-linge', 'depot de bagages autorise', 'refrigerateur', 'four a micro-ondes', 'sejours longue duree autorises'"
Chambre dans villa 50 m de la plage,"Chambre dans votre destination, Chatelaillon-Plage, France","Chatelaillon-Plage, Poitou-Charentes, France",45 EUR ,,374 EUR,,1 lit ,1 chambre,,,"['Wifi', 'Espace de travail dedie', 'Parking gratuit sur place', 'Television', 'Arriere-cour', 'Seche-cheveux', 'Petit dejeuner']",https://www.airbnb.fr/rooms/7173581?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=50483086&check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869010_aQTl%2FGT8ZXvgnNT4&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,46.08192,-1.09586,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,7173581,45,appartement,"'wifi', 'espace de travail dedie', 'parking gratuit sur place', 'television', 'arriere-cour', 'seche-cheveux', 'petit dejeuner'"
CHALET EN BOIS LUMINEUX,"Logement entier : maison d'hotes - La Rochelle, France","La Rochelle, Aquitaine Limousin Poitou-Charentes, France",55 EUR,48 EUR ,410 EUR,,2 voyageurs ,1 chambre, 1 lit , 1 salle de bain,"['Vue sur le jardin', 'Cuisine', 'Parking gratuit sur place', 'Station de recharge pour vehicules electriques', 'Patio ou balcon\xa0: prive(e)', 'Arriere-cour privee - Cloture integrale', 'Cheminee ou poele (interieur)\xa0: a bois', 'Lit parapluie', 'Seche-cheveux']",https://www.airbnb.fr/rooms/12581255?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869011_rAQbTqOSu2QzIBdY&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,46.16278,-1.17614,11,01/06/2024 - 30/09/2024,La Rochelle,12581255,55,maison,"'vue sur le jardin', 'cuisine', 'parking gratuit sur place', 'station de recharge pour vehicules electriques', 'patio ou balcon\xa0: prive(e)', 'arriere-cour privee - cloture integrale', 'cheminee ou poele (interieur)\xa0: a bois', 'lit parapluie', 'seche-cheveux'"
"Appartement Chatelaillon-Plage, 2 pieces, 4 pers.","Logement entier : appartement - Chatelaillon-Plage, France","Chatelaillon-Plage, Nouvelle-Aquitaine, France",101 EUR ,,743 EUR,,4 voyageurs ,1 chambre, 3 lits , 1 salle de bain,"['Cuisine', 'Parking gratuit sur place', 'Piscine', 'Television', 'Ascenseur', 'Patio ou balcon\xa0: prive(e)', 'Refrigerateur', 'Four a micro-ondes']",https://www.airbnb.fr/rooms/25744279?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869011_73QE3cfFi1DBFZ1x&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,46.0769,-1.0919,0,01/06/2024 - 30/09/2024,Chatelaillon-Plage,25744279,101,appartement,"'cuisine', 'parking gratuit sur place', 'piscine', 'television', 'ascenseur', 'patio ou balcon\xa0: prive(e)', 'refrigerateur', 'four a micro-ondes'"
appartement pour 4 personnes,"Logement entier : appartement - Yves, France","Yves, Nouvelle-Aquitaine, France",90 EUR ,,828 EUR,,4 voyageurs ,1 chambre, 3 lits , 1 salle de bain,"['Vue sur le jardin', 'Acces plage ou bord de mer', 'Cuisine', 'Parking gratuit sur place', 'Animaux acceptes', 'Television', 'Lave-linge', 'Arriere-cour privee - Cloture integrale', 'Lit parapluie']",https://www.airbnb.fr/rooms/25120189?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869011_yPJd90us8sSwwJHk&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,46.05799,-1.07678,0,01/06/2024 - 30/09/2024,Yves,25120189,90,appartement,"'vue sur le jardin', 'acces plage ou bord de mer', 'cuisine', 'parking gratuit sur place', 'animaux acceptes', 'television', 'lave-linge', 'arriere-cour privee - cloture integrale', 'lit parapluie'"
Logement Lumineux,"Logement entier : appartement - Angoulins, France","Angoulins, Poitou-Charentes, France",68 EUR ,,564 EUR,,4 voyageurs ,1 chambre, 2 lits , 1 salle de bain,"['Cuisine', 'Wifi', 'Parking gratuit sur place', 'Television', 'Lave-linge', 'Climatisation', 'Patio ou balcon', 'Arriere-cour', 'Depot de bagages autorise']",https://www.airbnb.fr/rooms/2781013?check_in=2024-07-06&check_out=2024-07-13&source_impression_id=p3_1699869011_tkBSKTawfnYvbFql&previous_page_section_name=1000&federated_search_id=c780e150-a5ce-4229-b4ed-91cbb67e196f,46.10991,-1.11437,0,01/06/2024 - 30/09/2024,Angoulins,2781013,68,appartement,"'cuisine', 'wifi', 'parking gratuit sur place', 'television', 'lave-linge', 'climatisation', 'patio ou balcon', 'arriere-cour', 'depot de bagages autorise'"
